,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1798,66440207,,9100.0,9100.0,9100.0, 36 months,9.17,290.1,B,B2,Designer I,10+ years,RENT,51376.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66440207,,debt_consolidation,Debt consolidation,482xx,MI,10.88,0.0,Feb-2004,665.0,669.0,0.0,51.0,14.0,6.0,2.0,10017.0,60.7,11.0,w,0.0,0.0,10423.368899281,10423.37,9100.0,1323.37,0.0,0.0,0.0,Jan-2019,131.46,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,96.0,25197.0,1.0,1.0,0.0,0.0,98.0,15180.0,84.0,1.0,3.0,3972.0,73.0,16500.0,0.0,0.0,0.0,3.0,4200.0,1538.0,78.9,0.0,0.0,142.0,125.0,4.0,4.0,0.0,14.0,65.0,14.0,65.0,1.0,2.0,4.0,2.0,4.0,3.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,1.0,70.0,100.0,0.0,2.0,34613.0,25197.0,7300.0,18113.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1799,68564967,,25000.0,25000.0,25000.0, 36 months,17.97,903.44,D,D4,Principal,10+ years,MORTGAGE,132000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68564967,,debt_consolidation,Debt consolidation,920xx,CA,9.05,0.0,Nov-2004,680.0,684.0,0.0,47.0,,8.0,0.0,7087.0,57.6,11.0,w,0.0,0.0,32523.890304649598,32523.89,25000.0,7478.72,45.17,0.0,0.0,Jan-2019,920.72,,Mar-2019,544.0,540.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,323167.0,2.0,3.0,3.0,3.0,1.0,25859.0,86.0,2.0,4.0,4659.0,78.0,12300.0,0.0,0.0,1.0,7.0,40396.0,5213.0,57.6,0.0,0.0,52.0,17.0,6.0,1.0,2.0,6.0,,10.0,,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,8.0,0.0,0.0,0.0,5.0,90.0,25.0,0.0,0.0,548956.0,32946.0,12300.0,30188.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1800,68425475,,15000.0,15000.0,14925.0, 36 months,11.99,498.15,C,C1,Document drawer ,< 1 year,RENT,40000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425475,,debt_consolidation,Debt consolidation,926xx,CA,29.77,0.0,Nov-2002,680.0,684.0,1.0,30.0,,8.0,0.0,15956.0,68.5,20.0,f,0.0,0.0,17833.5079471947,17744.34,15000.0,2833.51,0.0,0.0,0.0,Jan-2019,0.03,,Mar-2019,684.0,680.0,0.0,30.0,1.0,Individual,,,,0.0,0.0,24039.0,2.0,1.0,1.0,1.0,3.0,8083.0,92.0,1.0,1.0,6216.0,75.0,23300.0,1.0,0.0,2.0,2.0,3005.0,5622.0,73.9,0.0,0.0,78.0,157.0,6.0,3.0,0.0,49.0,36.0,3.0,36.0,2.0,5.0,6.0,6.0,13.0,2.0,7.0,17.0,6.0,8.0,0.0,0.0,0.0,2.0,90.0,50.0,0.0,0.0,32118.0,24039.0,21500.0,8818.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1801,68615279,,12000.0,12000.0,12000.0, 60 months,20.5,321.28,E,E4,Branch manager,10+ years,OWN,65000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68615279,,other,Other,487xx,MI,32.7,0.0,Jul-2001,660.0,664.0,3.0,60.0,82.0,39.0,1.0,14791.0,39.4,57.0,w,0.0,0.0,3383.01,3383.01,856.88,1357.91,0.0,1168.22,210.2796,Aug-2016,321.28,,Feb-2017,599.0,595.0,0.0,,1.0,Individual,,,,0.0,412.0,92493.0,2.0,18.0,1.0,6.0,1.0,77702.0,98.0,7.0,12.0,2900.0,79.0,37500.0,1.0,11.0,6.0,18.0,2372.0,14680.0,35.3,0.0,0.0,173.0,119.0,2.0,1.0,0.0,2.0,,0.0,,0.0,5.0,11.0,10.0,15.0,29.0,21.0,28.0,11.0,39.0,0.0,0.0,0.0,8.0,98.2,40.0,0.0,0.0,116958.0,92493.0,22700.0,79458.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1802,68545959,,12000.0,12000.0,12000.0, 36 months,11.99,398.52,C,C1,Accounting Technician,10+ years,MORTGAGE,38350.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68545959,,debt_consolidation,Debt consolidation,276xx,NC,33.08,2.0,Oct-1998,670.0,674.0,0.0,14.0,89.0,16.0,1.0,13119.0,66.3,25.0,w,0.0,0.0,13208.3613202889,13208.36,12000.0,1208.36,0.0,0.0,0.0,Dec-2016,9243.14,,Dec-2016,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,38477.0,1.0,2.0,1.0,1.0,4.0,25358.0,84.0,0.0,1.0,3719.0,77.0,19800.0,0.0,0.0,0.0,2.0,2565.0,1154.0,87.2,0.0,0.0,206.0,155.0,20.0,4.0,0.0,25.0,,,14.0,0.0,3.0,8.0,4.0,7.0,4.0,14.0,21.0,8.0,16.0,0.0,0.0,0.0,1.0,91.7,75.0,1.0,0.0,50104.0,38477.0,9000.0,30304.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1803,68565554,,9000.0,9000.0,9000.0, 36 months,11.48,296.7,B,B5,Customer Experience Director,< 1 year,RENT,115000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565554,,debt_consolidation,Debt consolidation,022xx,MA,9.47,0.0,Nov-2002,730.0,734.0,2.0,50.0,,12.0,0.0,942.0,2.8,28.0,w,0.0,0.0,10080.8527449164,10080.85,9000.0,1080.85,0.0,0.0,0.0,Apr-2017,5941.4,,Jul-2018,674.0,670.0,0.0,54.0,1.0,Individual,,,,0.0,0.0,42155.0,3.0,3.0,3.0,3.0,3.0,41213.0,76.0,3.0,9.0,559.0,48.0,33300.0,0.0,1.0,3.0,12.0,3513.0,25112.0,3.4,0.0,0.0,156.0,157.0,0.0,0.0,2.0,9.0,50.0,0.0,50.0,0.0,3.0,4.0,5.0,12.0,8.0,9.0,18.0,4.0,12.0,0.0,0.0,0.0,6.0,95.2,0.0,0.0,0.0,87525.0,42155.0,26000.0,54225.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1804,68385756,,6500.0,6500.0,6500.0, 36 months,10.78,212.13,B,B4,Accountant,8 years,MORTGAGE,54000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385756,,home_improvement,Home improvement,327xx,FL,24.61,0.0,Apr-2001,660.0,664.0,0.0,27.0,,8.0,0.0,3801.0,29.7,20.0,w,0.0,0.0,7583.0530267552,7583.05,6500.0,1083.05,0.0,0.0,0.0,May-2018,1849.7,,Mar-2019,744.0,740.0,0.0,27.0,1.0,Individual,,,,0.0,0.0,206165.0,2.0,2.0,0.0,0.0,152.0,2235.0,14.0,2.0,2.0,2437.0,21.0,12800.0,1.0,0.0,0.0,2.0,25771.0,661.0,82.6,0.0,0.0,176.0,169.0,2.0,2.0,6.0,2.0,27.0,19.0,27.0,1.0,2.0,4.0,2.0,6.0,3.0,5.0,11.0,4.0,8.0,0.0,0.0,0.0,2.0,85.0,50.0,0.0,0.0,271929.0,6036.0,3800.0,16487.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1805,68405997,,30000.0,30000.0,30000.0, 36 months,13.99,1025.19,C,C4,IT Director,10+ years,MORTGAGE,100000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68405997,,debt_consolidation,Debt consolidation,640xx,MO,26.23,0.0,Aug-2002,745.0,749.0,1.0,50.0,,18.0,0.0,6853.0,25.7,30.0,w,0.0,0.0,31346.04,31346.04,30000.0,1346.04,0.0,0.0,0.0,May-2016,28328.76,,Jul-2016,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,156653.0,0.0,7.0,1.0,2.0,9.0,96927.0,76.0,1.0,2.0,5001.0,68.0,26700.0,0.0,0.0,2.0,4.0,8703.0,16838.0,28.7,0.0,0.0,160.0,109.0,9.0,9.0,2.0,9.0,,5.0,,0.0,4.0,5.0,8.0,12.0,13.0,10.0,15.0,5.0,18.0,0.0,0.0,0.0,2.0,96.7,12.5,0.0,0.0,210997.0,103780.0,23600.0,127160.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1806,68435651,,9000.0,9000.0,9000.0, 36 months,11.99,298.89,C,C1,Foreman,1 year,RENT,75000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68435651,,debt_consolidation,Debt consolidation,156xx,PA,12.45,4.0,Oct-1993,665.0,669.0,0.0,9.0,55.0,9.0,2.0,2496.0,62.4,15.0,w,0.0,0.0,10611.5046685492,10611.5,9000.0,1611.5,0.0,0.0,0.0,Mar-2018,3154.24,,Mar-2018,674.0,670.0,0.0,9.0,1.0,Individual,,,,0.0,0.0,25218.0,0.0,4.0,0.0,0.0,35.0,22722.0,59.0,0.0,1.0,1361.0,60.0,4000.0,0.0,1.0,1.0,1.0,3152.0,447.0,82.8,0.0,0.0,132.0,266.0,13.0,13.0,0.0,28.0,9.0,7.0,9.0,0.0,3.0,4.0,4.0,6.0,8.0,5.0,7.0,4.0,9.0,0.0,0.0,1.0,0.0,66.7,66.7,1.0,1.0,42330.0,25218.0,2600.0,38330.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1807,68546026,,20000.0,20000.0,20000.0, 36 months,7.91,625.9,A,A5,Software Developer,1 year,OWN,85000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546026,,home_improvement,Home improvement,083xx,NJ,3.4,1.0,Oct-2004,695.0,699.0,0.0,23.0,,5.0,0.0,3737.0,41.5,18.0,w,0.0,0.0,22484.754169211406,22484.75,20000.0,2484.75,0.0,0.0,0.0,Sep-2018,3103.82,,Mar-2019,574.0,570.0,0.0,23.0,1.0,Individual,,,,0.0,0.0,180807.0,1.0,1.0,0.0,0.0,58.0,11138.0,78.0,1.0,2.0,2524.0,64.0,9000.0,0.0,0.0,0.0,2.0,36161.0,3954.0,43.5,0.0,0.0,134.0,124.0,4.0,4.0,2.0,21.0,23.0,17.0,23.0,0.0,2.0,3.0,2.0,6.0,8.0,3.0,8.0,3.0,5.0,0.0,0.0,1.0,1.0,83.3,0.0,0.0,0.0,211663.0,14875.0,7000.0,14375.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1808,68525311,,4875.0,4875.0,4875.0, 36 months,17.97,176.17,D,D4,Electrician,2 years,RENT,49000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68525311,,debt_consolidation,Debt consolidation,770xx,TX,17.98,1.0,Jul-2002,670.0,674.0,1.0,12.0,33.0,10.0,1.0,2604.0,38.0,54.0,w,0.0,0.0,5377.47,5377.47,4875.0,502.47,0.0,0.0,0.0,Sep-2016,2756.45,,Nov-2017,619.0,615.0,0.0,29.0,1.0,Individual,,,,0.0,0.0,23576.0,1.0,3.0,1.0,3.0,8.0,20972.0,86.0,4.0,6.0,614.0,38.0,6800.0,0.0,3.0,2.0,9.0,2357.0,971.0,38.0,0.0,0.0,120.0,161.0,0.0,0.0,4.0,0.0,,0.0,,0.0,7.0,7.0,8.0,13.0,30.0,7.0,18.0,6.0,10.0,,0.0,0.0,5.0,74.0,28.6,1.0,0.0,31216.0,23576.0,6800.0,24416.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1809,68475477,,9050.0,9050.0,9050.0, 36 months,15.77,317.15,D,D1,accountant ,2 years,OWN,56000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68475477,,debt_consolidation,Debt consolidation,333xx,FL,13.61,0.0,Oct-2012,665.0,669.0,0.0,,,6.0,0.0,4742.0,60.8,8.0,w,0.0,0.0,11431.3532202644,11431.35,9050.0,2381.35,0.0,0.0,0.0,Feb-2019,321.02,,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,33889.0,1.0,1.0,1.0,1.0,2.0,29147.0,99.0,2.0,3.0,1188.0,91.0,7800.0,0.0,0.0,3.0,4.0,5648.0,2917.0,55.8,0.0,0.0,38.0,37.0,8.0,2.0,0.0,11.0,,2.0,,0.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,37240.0,33889.0,6600.0,29440.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1810,68292341,,18000.0,18000.0,18000.0, 36 months,10.78,587.43,B,B4,Parts-delivery driver,< 1 year,MORTGAGE,47200.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68292341,,credit_card,Credit card refinancing,379xx,TN,30.99,1.0,Nov-1984,665.0,669.0,0.0,13.0,,20.0,0.0,45064.0,62.2,36.0,w,0.0,0.0,21131.029548348,21131.03,18000.0,3131.03,0.0,0.0,0.0,Jan-2019,587.15,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,45064.0,0.0,0.0,0.0,0.0,61.0,0.0,,0.0,3.0,5238.0,62.0,72500.0,0.0,0.0,3.0,3.0,2253.0,14750.0,52.4,0.0,0.0,61.0,373.0,16.0,16.0,5.0,21.0,,3.0,13.0,0.0,7.0,11.0,10.0,13.0,1.0,20.0,30.0,11.0,20.0,0.0,0.0,0.0,0.0,94.4,20.0,0.0,0.0,72500.0,45064.0,31000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1811,68515273,,11050.0,11050.0,11050.0, 60 months,22.45,308.03,F,F1,Licensing consultant,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68515273,,debt_consolidation,Debt consolidation,498xx,MI,38.36,0.0,Dec-1990,710.0,714.0,2.0,,,14.0,0.0,57374.0,92.2,23.0,w,0.0,0.0,14291.3258990133,14291.33,11050.0,3241.33,0.0,0.0,0.0,Jan-2018,441.09,,Feb-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,183426.0,2.0,2.0,0.0,2.0,14.0,36563.0,81.0,3.0,3.0,14833.0,88.0,62200.0,1.0,2.0,3.0,5.0,14110.0,723.0,98.4,0.0,0.0,138.0,300.0,3.0,3.0,4.0,3.0,,5.0,,0.0,5.0,8.0,5.0,7.0,5.0,11.0,14.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,216100.0,93937.0,44100.0,45000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1812,68342924,,20000.0,20000.0,20000.0, 36 months,9.8,643.47,B,B3,,,MORTGAGE,78000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68342924,,credit_card,Credit card refinancing,141xx,NY,16.74,0.0,Jun-1999,670.0,674.0,0.0,26.0,,10.0,0.0,3295.0,78.5,25.0,w,0.0,0.0,23137.591583551002,23137.59,20000.0,3137.59,0.0,0.0,0.0,Jan-2019,643.36,,Dec-2018,709.0,705.0,0.0,26.0,1.0,Individual,,,,0.0,0.0,91912.0,0.0,2.0,1.0,1.0,11.0,28954.0,80.0,1.0,1.0,1395.0,80.0,4200.0,0.0,10.0,3.0,2.0,13130.0,298.0,87.6,0.0,0.0,117.0,198.0,7.0,7.0,4.0,7.0,29.0,11.0,26.0,4.0,2.0,3.0,5.0,7.0,9.0,6.0,12.0,3.0,10.0,0.0,0.0,0.0,2.0,84.0,50.0,0.0,0.0,119214.0,32249.0,2400.0,36214.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1813,68586174,,13200.0,13200.0,13200.0, 60 months,12.88,299.54,C,C2,Nurse Practitioner,2 years,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586174,,credit_card,Credit card refinancing,148xx,NY,23.39,0.0,Sep-2002,710.0,714.0,2.0,29.0,,21.0,0.0,6165.0,34.2,49.0,w,0.0,0.0,16634.8694046234,16634.87,13200.0,3434.87,0.0,0.0,0.0,Jul-2018,7971.82,,Mar-2019,729.0,725.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,356246.0,6.0,8.0,2.0,4.0,4.0,122068.0,77.0,3.0,5.0,3252.0,67.0,18000.0,0.0,8.0,4.0,11.0,18750.0,6735.0,46.5,0.0,0.0,159.0,152.0,3.0,3.0,4.0,3.0,,1.0,36.0,0.0,3.0,4.0,3.0,4.0,20.0,11.0,25.0,4.0,21.0,0.0,0.0,0.0,7.0,87.2,33.3,0.0,0.0,383721.0,128233.0,12600.0,123117.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1814,68495940,,7250.0,7250.0,7250.0, 36 months,13.99,247.76,C,C4,,,RENT,14544.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68495940,,credit_card,Credit card refinancing,956xx,CA,29.42,0.0,Feb-1996,700.0,704.0,0.0,,,3.0,0.0,14549.0,80.8,6.0,w,0.0,0.0,8187.8138135935,8187.81,7250.0,937.81,0.0,0.0,0.0,Feb-2017,4961.88,,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,14549.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,4285.0,81.0,18000.0,0.0,2.0,1.0,0.0,4850.0,515.0,89.3,0.0,0.0,,238.0,31.0,31.0,0.0,238.0,,11.0,,0.0,1.0,3.0,1.0,1.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,18000.0,14549.0,4800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1815,68395146,,18000.0,18000.0,18000.0, 60 months,11.99,400.31,C,C1,heavy equipment operator,10+ years,MORTGAGE,75000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68395146,,debt_consolidation,Debt consolidation,430xx,OH,23.96,0.0,Sep-2002,695.0,699.0,0.0,,,7.0,0.0,28754.0,61.4,10.0,w,0.0,0.0,5232.69,5232.69,2062.95,1509.86,20.02,1639.86,295.1748,Oct-2016,820.64,,Apr-2017,524.0,520.0,0.0,,1.0,Individual,,,,0.0,0.0,47634.0,0.0,1.0,1.0,1.0,10.0,18880.0,82.0,0.0,0.0,11288.0,68.0,46800.0,1.0,0.0,3.0,1.0,6805.0,15936.0,59.7,0.0,0.0,143.0,159.0,46.0,10.0,0.0,46.0,,3.0,,0.0,4.0,5.0,4.0,5.0,3.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,69975.0,47634.0,39500.0,23175.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1816,68355633,,15000.0,15000.0,15000.0, 36 months,9.8,482.61,B,B3,Vice President,3 years,OWN,59800.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68355633,,home_improvement,Home improvement,606xx,IL,1.87,0.0,Apr-2003,730.0,734.0,2.0,,60.0,9.0,1.0,155.0,0.6,17.0,w,0.0,0.0,16196.820765030401,16196.82,15000.0,1196.82,0.0,0.0,0.0,Dec-2016,11391.14,,Dec-2016,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,356.0,3.0,0.0,1.0,1.0,6.0,0.0,,1.0,3.0,108.0,1.0,25400.0,0.0,1.0,3.0,5.0,45.0,25245.0,0.6,0.0,0.0,152.0,147.0,2.0,2.0,1.0,2.0,,0.0,,0.0,2.0,2.0,7.0,10.0,3.0,8.0,12.0,2.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,25622.0,356.0,25400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1817,68424865,,9600.0,9600.0,9600.0, 36 months,9.8,308.87,B,B3,Associate professor of nursing ,4 years,MORTGAGE,130000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68424865,,debt_consolidation,Debt consolidation,917xx,CA,18.82,1.0,Jul-1992,675.0,679.0,0.0,2.0,,16.0,0.0,3922.0,41.3,28.0,w,0.0,0.0,10905.9743883955,10905.97,9600.0,1305.97,0.0,0.0,0.0,Feb-2018,306.16,,Mar-2019,689.0,685.0,0.0,64.0,1.0,Individual,,,,0.0,0.0,355854.0,1.0,8.0,2.0,3.0,2.0,89919.0,77.0,0.0,3.0,1952.0,74.0,9500.0,1.0,1.0,0.0,7.0,22241.0,2194.0,63.4,0.0,0.0,140.0,281.0,21.0,2.0,6.0,35.0,68.0,14.0,2.0,3.0,2.0,4.0,2.0,4.0,13.0,6.0,9.0,4.0,16.0,0.0,0.0,0.0,2.0,82.1,50.0,0.0,0.0,407614.0,93841.0,6000.0,117354.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1818,68475628,,11500.0,11500.0,11500.0, 36 months,12.88,386.82,C,C2,Underwriter,< 1 year,OWN,75000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68475628,,debt_consolidation,Debt consolidation,189xx,PA,11.57,1.0,Mar-2002,675.0,679.0,1.0,14.0,79.0,10.0,1.0,13045.0,23.8,20.0,w,0.0,0.0,13507.036820507199,13507.04,11500.0,2007.04,0.0,0.0,0.0,Nov-2017,5404.39,,Aug-2017,704.0,700.0,0.0,14.0,1.0,Individual,,,,0.0,0.0,40050.0,3.0,2.0,1.0,1.0,5.0,27005.0,91.0,2.0,4.0,4010.0,53.0,42500.0,0.0,0.0,4.0,5.0,4005.0,17723.0,28.5,0.0,0.0,52.0,165.0,3.0,3.0,2.0,3.0,,3.0,,2.0,4.0,5.0,5.0,12.0,2.0,8.0,16.0,5.0,10.0,0.0,0.0,1.0,3.0,89.5,40.0,0.0,1.0,72177.0,40050.0,28600.0,29677.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1819,66620223,,2825.0,2825.0,2825.0, 36 months,11.48,93.14,B,B5,Secretary ,10+ years,RENT,47000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66620223,,credit_card,Credit card refinancing,120xx,NY,8.35,2.0,Dec-1993,675.0,679.0,0.0,1.0,,6.0,0.0,2706.0,21.5,11.0,w,0.0,0.0,3107.3692359328998,3107.37,2825.0,282.37,0.0,0.0,0.0,May-2017,961.87,,Mar-2019,704.0,700.0,0.0,16.0,1.0,Individual,,,,0.0,0.0,30027.0,0.0,1.0,1.0,1.0,9.0,8624.0,89.0,1.0,1.0,1511.0,51.0,12600.0,1.0,1.0,2.0,2.0,6005.0,9894.0,21.5,0.0,0.0,128.0,264.0,9.0,9.0,2.0,9.0,1.0,9.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,7.0,2.0,6.0,0.0,0.0,1.0,2.0,54.5,0.0,0.0,0.0,97244.0,11330.0,12600.0,9698.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1820,68435646,,4500.0,4500.0,4500.0, 36 months,16.59,159.53,D,D2,Transportation Safety Director,2 years,MORTGAGE,86000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68435646,,debt_consolidation,Debt consolidation,762xx,TX,28.79,0.0,Sep-1991,690.0,694.0,2.0,,,25.0,0.0,46440.0,60.5,52.0,w,0.0,0.0,3860.7,3860.7,2697.62,1148.08,15.0,0.0,0.0,Mar-2018,209.0,,Apr-2018,559.0,555.0,0.0,,1.0,Individual,,,,0.0,0.0,79399.0,3.0,3.0,2.0,3.0,3.0,32959.0,64.0,3.0,8.0,18840.0,62.0,76700.0,0.0,2.0,5.0,11.0,3781.0,17714.0,71.1,0.0,0.0,212.0,291.0,5.0,3.0,5.0,5.0,,5.0,,0.0,8.0,11.0,14.0,19.0,8.0,22.0,38.0,11.0,25.0,0.0,0.0,0.0,5.0,100.0,27.3,0.0,0.0,128235.0,79399.0,61200.0,51535.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-2018,BROKEN,Nov-2017,1258.0,49.99,6.0
